permno,adate,qdate,public_date,pe_op_basic,pe_exi,pcf,dpr,npm,gpm,ptpm,roa,roe,capital_ratio,cash_debt,lt_ppent,dltt_be,debt_assets,curr_ratio,inv_turn,at_turn,rect_turn,pay_turn,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_1yrforward,PEG_ltgforward
22592,31/12/2014,31/12/2014,31/03/2015,21.619,22.023,15.816,0.463,0.156,0.527,0.221,0.264,0.317,0.341,0.366,2.135,0.512,0.580,1.961,3.973,0.982,7.409,8.253,0.056,0.013,0.000,0.052,7.909,2.426,2.316
22592,31/12/2014,31/12/2014,30/04/2015,20.497,20.880,14.972,0.463,0.156,0.527,0.221,0.264,0.317,0.341,0.366,2.135,0.512,0.580,1.961,3.973,0.982,7.409,8.253,0.056,0.013,0.000,0.052,7.487,2.406,2.196
22592,31/12/2014,31/03/2015,31/05/2015,20.714,21.070,15.257,0.465,0.157,0.530,0.223,0.260,0.308,0.282,0.366,1.988,0.392,0.525,1.942,3.843,0.981,6.970,8.042,0.056,0.013,0.000,0.051,7.251,3.587,2.436
22592,31/12/2014,31/03/2015,30/06/2015,20.091,20.437,14.799,0.465,0.157,0.530,0.223,0.260,0.308,0.282,0.366,1.988,0.392,0.525,1.942,3.843,0.981,6.970,8.042,0.056,0.013,0.000,0.051,7.033,3.560,2.363
22592,31/12/2014,31/03/2015,31/07/2015,19.706,20.045,14.295,0.465,0.157,0.530,0.223,0.260,0.308,0.282,0.366,1.988,0.392,0.525,1.942,3.843,0.981,6.970,8.042,0.056,0.013,0.000,0.051,6.794,3.662,2.103
22592,31/12/2014,30/06/2015,31/08/2015,18.223,18.556,14.069,0.480,0.160,0.533,0.226,0.265,0.328,0.323,0.366,2.069,0.477,0.552,2.110,3.823,0.987,6.941,8.026,0.057,0.013,0.000,0.042,6.782,4.212,2.150
22592,31/12/2014,30/06/2015,30/09/2015,18.176,18.508,14.032,0.480,0.160,0.533,0.226,0.265,0.328,0.323,0.366,2.069,0.477,0.552,2.110,3.823,0.987,6.941,8.026,0.057,0.013,0.000,0.042,6.765,4.472,2.203
22592,31/12/2014,30/06/2015,31/10/2015,20.155,20.523,15.335,0.480,0.160,0.533,0.226,0.265,0.328,0.323,0.366,2.069,0.477,0.552,2.110,3.823,0.987,6.941,8.026,0.057,0.013,0.000,0.042,7.393,5.490,2.409
22592,31/12/2014,30/09/2015,30/11/2015,19.921,20.256,15.388,0.498,0.162,0.538,0.228,0.270,0.353,0.370,0.366,2.203,0.584,0.586,2.125,3.794,0.970,6.885,8.066,0.058,0.013,0.000,0.041,7.911,11.671,2.584
22592,31/12/2014,30/09/2015,31/12/2015,19.165,19.488,14.805,0.498,0.162,0.538,0.228,0.270,0.353,0.370,0.366,2.203,0.584,0.586,2.125,3.794,0.970,6.885,8.066,0.058,0.013,0.000,0.041,7.611,18.245,2.673
22752,31/12/2004,30/09/2005,31/01/2006,13.218,16.507,9.783,0.728,0.210,0.848,0.334,0.187,0.261,0.232,0.385,1.580,0.297,0.538,1.488,1.859,0.510,6.034,6.159,0.175,0.000,0.000,0.072,4.243,-3.932,4.117
22752,31/12/2005,31/12/2005,28/02/2006,13.007,16.600,10.019,0.721,0.210,0.849,0.340,0.182,0.246,0.222,0.310,1.703,0.267,0.547,1.582,1.873,0.504,6.716,6.924,0.175,0.000,0.000,0.068,3.973,-2.100,4.357
22752,31/12/2005,31/12/2005,31/03/2006,13.146,16.776,10.127,0.721,0.210,0.849,0.340,0.182,0.246,0.222,0.310,1.703,0.267,0.547,1.582,1.873,0.504,6.716,6.924,0.175,0.000,0.000,0.068,4.016,-2.122,4.369
22752,31/12/2005,31/12/2005,30/04/2006,12.843,16.390,9.894,0.721,0.210,0.849,0.340,0.182,0.246,0.222,0.310,1.703,0.267,0.547,1.582,1.873,0.504,6.716,6.924,0.175,0.000,0.000,0.068,3.924,-2.439,3.866
22752,31/12/2005,31/03/2006,31/05/2006,11.681,15.271,9.590,0.698,0.217,0.855,0.342,0.183,0.266,0.223,0.310,1.621,0.283,0.534,1.632,1.864,0.504,6.724,6.873,0.179,0.000,0.000,0.064,3.855,-2.760,3.568
22752,31/12/2005,31/03/2006,30/06/2006,12.782,16.711,10.495,0.698,0.217,0.855,0.342,0.183,0.266,0.223,0.310,1.621,0.283,0.534,1.632,1.864,0.504,6.724,6.873,0.179,0.000,0.000,0.064,4.219,-3.020,3.789
22752,31/12/2005,31/03/2006,31/07/2006,14.130,18.472,11.601,0.698,0.217,0.855,0.342,0.183,0.266,0.223,0.310,1.621,0.283,0.534,1.632,1.864,0.504,6.724,6.873,0.179,0.000,0.000,0.064,4.664,-3.595,3.224
22752,31/12/2005,30/06/2006,31/08/2006,13.295,15.965,11.030,0.599,0.249,0.850,0.345,0.188,0.304,0.211,0.310,1.623,0.263,0.524,1.587,1.995,0.509,7.044,7.190,0.186,0.000,0.000,0.056,4.572,-6.732,2.575
22752,31/12/2005,30/06/2006,30/09/2006,13.738,16.496,11.397,0.599,0.249,0.850,0.345,0.188,0.304,0.211,0.310,1.623,0.263,0.524,1.587,1.995,0.509,7.044,7.190,0.186,0.000,0.000,0.056,4.725,-8.347,2.713
22752,31/12/2005,30/06/2006,31/10/2006,14.892,17.882,12.354,0.599,0.249,0.850,0.345,0.188,0.304,0.211,0.310,1.623,0.263,0.524,1.587,1.995,0.509,7.044,7.190,0.186,0.000,0.000,0.056,5.122,-9.048,2.956
22752,31/12/2005,30/09/2006,30/11/2006,14.593,19.185,13.321,0.655,0.227,0.843,0.311,0.182,0.271,0.205,0.310,1.629,0.254,0.515,1.517,2.049,0.510,7.370,8.755,0.187,0.000,0.000,0.050,5.011,-24.269,3.021
22752,31/12/2005,30/09/2006,31/12/2006,14.295,18.793,13.049,0.655,0.227,0.843,0.311,0.182,0.271,0.205,0.310,1.629,0.254,0.515,1.517,2.049,0.510,7.370,8.755,0.187,0.000,0.000,0.050,4.908,-23.773,2.896
22752,31/12/2005,30/09/2006,31/01/2007,14.672,19.289,13.393,0.655,0.227,0.843,0.311,0.182,0.271,0.205,0.310,1.629,0.254,0.515,1.517,2.049,0.510,7.370,8.755,0.187,0.000,0.000,0.050,5.038,-33.436,2.923
22752,31/12/2006,31/12/2006,28/02/2007,15.996,21.749,14.139,0.749,0.196,0.834,0.280,0.167,0.236,0.240,0.275,1.865,0.301,0.552,1.197,2.194,0.506,7.253,8.001,0.211,0.000,0.000,0.052,5.195,6.090,3.147
22752,31/12/2006,31/12/2006,31/03/2007,16.004,21.759,14.168,0.749,0.196,0.834,0.280,0.167,0.236,0.240,0.275,1.865,0.301,0.552,1.197,2.194,0.506,7.253,8.001,0.211,0.000,0.000,0.052,5.206,4.985,2.956
22752,31/12/2006,31/12/2006,30/04/2007,18.638,25.340,16.500,0.749,0.196,0.834,0.280,0.167,0.236,0.240,0.275,1.865,0.301,0.552,1.197,2.194,0.506,7.253,8.001,0.211,0.000,0.000,0.052,6.062,1.878,2.687
22752,31/12/2006,31/03/2007,31/05/2007,18.665,24.741,27.527,0.719,0.201,0.825,0.288,0.168,0.244,0.217,0.275,1.698,0.274,0.518,1.375,2.294,0.526,6.815,9.877,0.212,0.000,0.000,-0.011,6.151,1.599,2.388
22752,31/12/2006,31/03/2007,30/06/2007,17.722,23.491,26.136,0.719,0.201,0.825,0.288,0.168,0.244,0.217,0.275,1.698,0.274,0.518,1.375,2.294,0.526,6.815,9.877,0.212,0.000,0.000,-0.011,5.841,1.480,2.303
22752,31/12/2006,31/03/2007,31/07/2007,17.669,23.420,26.058,0.719,0.201,0.825,0.288,0.168,0.244,0.217,0.275,1.698,0.274,0.518,1.375,2.294,0.526,6.815,9.877,0.212,0.000,0.000,-0.011,5.823,1.405,2.484
22752,31/12/2006,30/06/2007,31/08/2007,17.420,22.805,22.287,0.691,0.205,0.821,0.289,0.166,0.254,0.211,0.275,1.739,0.265,0.519,1.300,2.339,0.532,6.658,9.829,0.203,0.000,0.000,0.002,5.589,0.991,2.170
22752,31/12/2006,30/06/2007,30/09/2007,17.948,23.495,22.962,0.691,0.205,0.821,0.289,0.166,0.254,0.211,0.275,1.739,0.265,0.519,1.300,2.339,0.532,6.658,9.829,0.203,0.000,0.000,0.002,5.758,1.039,2.214
22752,31/12/2006,30/06/2007,31/10/2007,20.229,26.482,25.881,0.691,0.205,0.821,0.289,0.166,0.254,0.211,0.275,1.739,0.265,0.519,1.300,2.339,0.532,6.658,9.829,0.203,0.000,0.000,0.002,6.490,1.213,2.508
22752,31/12/2006,30/09/2007,30/11/2007,19.210,24.130,20.101,0.615,0.224,0.824,0.316,0.172,0.284,0.200,0.275,1.781,0.248,0.516,1.295,2.379,0.541,6.648,9.483,0.218,0.000,0.000,0.024,6.235,0.965,2.340
22752,31/12/2006,30/09/2007,31/12/2007,18.806,23.622,19.678,0.615,0.224,0.824,0.316,0.172,0.284,0.200,0.275,1.781,0.248,0.516,1.295,2.379,0.541,6.648,9.483,0.218,0.000,0.000,0.024,6.104,0.945,2.237
22752,31/12/2006,30/09/2007,31/01/2008,14.919,18.740,15.611,0.615,0.224,0.824,0.316,0.172,0.284,0.200,0.275,1.781,0.248,0.516,1.295,2.379,0.541,6.648,9.483,0.218,0.000,0.000,0.024,4.842,0.750,1.776
22752,31/12/2007,31/12/2007,29/02/2008,12.878,29.732,13.705,1.011,0.135,0.829,0.144,0.167,0.177,0.177,0.252,2.248,0.211,0.574,1.227,2.263,0.521,6.962,7.567,0.202,0.000,0.000,0.080,5.163,6.796,2.926
22752,31/12/2007,31/12/2007,31/03/2008,11.032,25.470,11.843,1.011,0.135,0.829,0.144,0.167,0.177,0.177,0.252,2.248,0.211,0.574,1.227,2.263,0.521,6.962,7.567,0.202,0.000,0.000,0.080,4.461,6.269,2.583
22752,31/12/2007,31/12/2007,30/04/2008,11.058,25.530,11.871,1.011,0.135,0.829,0.144,0.167,0.177,0.177,0.252,2.248,0.211,0.574,1.227,2.263,0.521,6.962,7.567,0.202,0.000,0.000,0.080,4.472,11.671,2.665
22752,31/12/2007,31/03/2008,31/05/2008,11.006,17.393,7.703,0.681,0.201,0.837,0.233,0.175,0.252,0.169,0.252,1.958,0.203,0.527,1.370,2.088,0.524,6.687,8.197,0.203,0.000,0.000,0.131,4.284,5.060,2.705
22752,31/12/2007,31/03/2008,30/06/2008,10.647,16.826,7.452,0.681,0.201,0.837,0.233,0.175,0.252,0.169,0.252,1.958,0.203,0.527,1.370,2.088,0.524,6.687,8.197,0.203,0.000,0.000,0.131,4.144,4.895,2.718
22752,31/12/2007,31/03/2008,31/07/2008,9.294,14.688,6.505,0.681,0.201,0.837,0.233,0.175,0.252,0.169,0.252,1.958,0.203,0.527,1.370,2.088,0.524,6.687,8.197,0.203,0.000,0.000,0.131,3.618,4.273,2.306
22752,31/12/2007,30/06/2008,31/08/2008,10.162,15.576,8.233,0.668,0.205,0.838,0.226,0.167,0.254,0.166,0.252,2.029,0.198,0.531,1.510,1.961,0.513,6.652,8.007,0.210,0.000,0.000,0.093,3.773,4.984,2.520
22752,31/12/2007,30/06/2008,30/09/2008,8.991,13.782,7.284,0.668,0.205,0.838,0.226,0.167,0.254,0.166,0.252,2.029,0.198,0.531,1.510,1.961,0.513,6.652,8.007,0.210,0.000,0.000,0.093,3.338,4.900,2.202
22752,31/12/2007,30/06/2008,31/10/2008,8.818,13.515,7.143,0.668,0.205,0.838,0.226,0.167,0.254,0.166,0.252,2.029,0.198,0.531,1.510,1.961,0.513,6.652,8.007,0.210,0.000,0.000,0.093,3.274,5.406,2.326
22752,31/12/2007,30/09/2008,30/11/2008,7.859,12.724,7.143,0.730,0.188,0.836,0.200,0.163,0.229,0.169,0.252,2.127,0.202,0.544,1.496,1.886,0.503,6.553,7.670,0.200,0.000,0.000,0.071,2.886,4.524,2.288
22752,31/12/2007,30/09/2008,31/12/2008,8.941,14.476,8.127,0.730,0.188,0.836,0.200,0.163,0.229,0.169,0.252,2.127,0.202,0.544,1.496,1.886,0.503,6.553,7.670,0.200,0.000,0.000,0.071,3.284,5.147,3.168
22752,31/12/2007,30/09/2008,31/01/2009,8.397,13.595,7.632,0.730,0.188,0.836,0.200,0.163,0.229,0.169,0.252,2.127,0.202,0.544,1.496,1.886,0.503,6.553,7.670,0.200,0.000,0.000,0.071,3.084,4.834,2.975
22752,31/12/2008,31/12/2008,28/02/2009,6.914,6.648,7.785,0.416,0.327,0.836,0.416,0.164,0.415,0.174,0.252,2.169,0.207,0.552,1.348,1.881,0.499,6.433,6.955,0.201,0.000,0.000,-0.026,2.683,-1.516,1.557
22752,31/12/2008,31/12/2008,31/03/2009,7.643,7.349,8.579,0.416,0.327,0.836,0.416,0.164,0.415,0.174,0.252,2.169,0.207,0.552,1.348,1.881,0.499,6.433,6.955,0.201,0.000,0.000,-0.026,2.956,-1.478,1.771
22752,31/12/2008,31/12/2008,30/04/2009,6.926,6.659,7.774,0.416,0.327,0.836,0.416,0.164,0.415,0.174,0.252,2.169,0.207,0.552,1.348,1.881,0.499,6.433,6.955,0.201,0.000,0.000,-0.026,2.679,-1.340,2.265
22752,31/12/2008,31/03/2009,31/05/2009,8.358,9.921,12.226,0.550,0.253,0.831,0.311,0.156,0.303,0.168,0.252,2.115,0.201,0.537,1.590,1.793,0.494,6.398,7.143,0.211,0.000,0.000,-0.025,2.972,-1.616,3.374
22752,31/12/2008,31/03/2009,30/06/2009,8.473,10.058,12.397,0.550,0.253,0.831,0.311,0.156,0.303,0.168,0.252,2.115,0.201,0.537,1.590,1.793,0.494,6.398,7.143,0.211,0.000,0.000,-0.025,3.014,-1.638,18.286
22752,31/12/2008,31/03/2009,31/07/2009,9.094,10.795,13.306,0.550,0.253,0.831,0.311,0.156,0.303,0.168,0.252,2.115,0.201,0.537,1.590,1.793,0.494,6.398,7.143,0.211,0.000,0.000,-0.025,3.235,-1.678,6.623
22752,31/12/2008,30/06/2009,31/08/2009,9.827,12.011,16.582,0.567,0.246,0.837,0.307,0.157,0.292,0.204,0.252,2.178,0.255,0.541,1.754,1.729,0.485,6.349,6.723,0.223,0.000,0.000,-0.033,3.365,-2.162,4.620
22752,31/12/2008,30/06/2009,30/09/2009,9.585,11.715,16.173,0.567,0.246,0.837,0.307,0.157,0.292,0.204,0.252,2.178,0.255,0.541,1.754,1.729,0.485,6.349,6.723,0.223,0.000,0.000,-0.033,3.282,-2.109,2.530
22752,31/12/2008,30/06/2009,31/10/2009,9.373,11.456,15.815,0.567,0.246,0.837,0.307,0.157,0.292,0.204,0.252,2.178,0.255,0.541,1.754,1.729,0.485,6.349,6.723,0.223,0.000,0.000,-0.033,3.209,-2.177,2.367
22752,31/12/2008,30/09/2009,30/11/2009,10.588,9.504,51.198,0.401,0.345,0.838,0.462,0.159,0.410,0.229,0.252,2.134,0.296,0.524,2.209,1.751,0.487,6.309,6.271,0.225,0.000,0.000,-0.122,4.828,-2.322,1.803
22752,31/12/2008,30/09/2009,31/12/2009,10.684,9.591,51.664,0.401,0.345,0.838,0.462,0.159,0.410,0.229,0.252,2.134,0.296,0.524,2.209,1.751,0.487,6.309,6.271,0.225,0.000,0.000,-0.122,4.872,-2.187,1.892
22752,31/12/2008,30/09/2009,31/01/2010,11.164,10.021,53.983,0.401,0.345,0.838,0.462,0.159,0.410,0.229,0.252,2.134,0.296,0.524,2.209,1.751,0.487,6.309,6.271,0.225,0.000,0.000,-0.122,5.091,-2.285,2.267
22752,31/12/2009,31/12/2009,28/02/2010,9.680,6.527,33.210,0.280,0.470,0.820,0.558,0.108,0.297,0.214,0.067,2.769,0.237,0.451,1.805,0.957,0.344,5.284,7.511,0.213,0.000,0.000,-0.119,1.660,1.117,1.435
22752,31/12/2009,31/12/2009,31/03/2010,9.803,6.611,34.303,0.280,0.470,0.820,0.558,0.108,0.297,0.214,0.067,2.769,0.237,0.451,1.805,0.957,0.344,5.284,7.511,0.213,0.000,0.000,-0.119,1.715,1.264,1.469
22752,31/12/2009,31/12/2009,30/04/2010,9.197,6.202,32.206,0.280,0.470,0.820,0.558,0.108,0.297,0.214,0.067,2.769,0.237,0.451,1.805,0.957,0.344,5.284,7.511,0.213,0.000,0.000,-0.119,1.610,1.260,1.645
22752,31/12/2009,31/03/2010,31/05/2010,9.517,7.033,25.968,0.330,0.352,0.810,0.422,0.170,0.361,0.230,0.067,2.549,0.283,0.472,2.234,1.327,0.416,6.207,8.171,0.199,0.000,0.000,-0.105,1.815,1.633,1.227
22752,31/12/2009,31/03/2010,30/06/2010,9.879,7.301,26.955,0.330,0.352,0.810,0.422,0.170,0.361,0.230,0.067,2.549,0.283,0.472,2.234,1.327,0.416,6.207,8.171,0.199,0.000,0.000,-0.105,1.884,1.825,1.308
22752,31/12/2009,31/03/2010,31/07/2010,9.734,7.194,26.562,0.330,0.352,0.810,0.422,0.170,0.361,0.230,0.067,2.549,0.283,0.472,2.234,1.327,0.416,6.207,8.171,0.199,0.000,0.000,-0.105,1.857,1.948,1.342
22752,31/12/2009,30/06/2010,31/08/2010,11.197,8.196,16.321,0.389,0.282,0.808,0.344,0.162,0.260,0.215,0.067,2.664,0.262,0.459,2.023,1.286,0.411,6.437,6.554,0.192,0.000,0.000,-0.051,1.957,2.421,1.493
22752,31/12/2009,30/06/2010,30/09/2010,11.723,8.580,17.087,0.389,0.282,0.808,0.344,0.162,0.260,0.215,0.067,2.664,0.262,0.459,2.023,1.286,0.411,6.437,6.554,0.192,0.000,0.000,-0.051,2.048,2.535,1.485
22752,31/12/2009,30/06/2010,31/10/2010,11.564,8.464,16.855,0.389,0.282,0.808,0.344,0.162,0.260,0.215,0.067,2.664,0.262,0.459,2.023,1.286,0.411,6.437,6.554,0.192,0.000,0.000,-0.051,2.021,2.501,1.411
22752,31/12/2009,30/09/2010,30/11/2010,13.258,12.355,11.149,0.590,0.179,0.808,0.200,0.156,0.155,0.206,0.067,2.831,0.250,0.457,1.704,1.235,0.402,6.358,5.788,0.194,0.000,0.000,0.017,1.910,3.346,2.149
22752,31/12/2009,30/09/2010,31/12/2010,13.862,12.918,11.657,0.590,0.179,0.808,0.200,0.156,0.155,0.206,0.067,2.831,0.250,0.457,1.704,1.235,0.402,6.358,5.788,0.194,0.000,0.000,0.017,1.997,3.499,2.223
22752,31/12/2009,30/09/2010,31/01/2011,12.758,11.889,10.728,0.590,0.179,0.808,0.200,0.156,0.155,0.206,0.067,2.831,0.250,0.457,1.704,1.235,0.402,6.358,5.788,0.194,0.000,0.000,0.017,1.838,3.220,2.097
22752,31/12/2010,31/12/2010,28/02/2011,18.506,116.321,9.279,5.506,0.019,0.806,0.036,0.144,0.013,0.222,0.221,2.867,0.251,0.463,1.858,1.281,0.422,6.595,2.961,0.239,0.000,0.000,0.091,1.625,15.301,21.661
22752,31/12/2010,31/12/2010,31/03/2011,18.756,117.893,9.404,5.506,0.019,0.806,0.036,0.144,0.013,0.222,0.221,2.867,0.251,0.463,1.858,1.281,0.422,6.595,2.961,0.239,0.000,0.000,0.091,1.647,14.933,25.968
22752,31/12/2010,31/12/2010,30/04/2011,20.426,128.393,10.242,5.506,0.019,0.806,0.036,0.144,0.013,0.222,0.221,2.867,0.251,0.463,1.858,1.281,0.422,6.595,2.961,0.239,0.000,0.000,0.091,1.794,15.190,23.190
22752,31/12/2010,31/03/2011,31/05/2011,20.646,70.673,10.149,3.022,0.035,0.808,0.060,0.150,0.028,0.212,0.221,2.871,0.260,0.461,1.781,1.450,0.434,6.393,3.546,0.242,0.000,0.000,0.089,2.086,7.797,17.937
22752,31/12/2010,31/03/2011,30/06/2011,19.826,67.865,9.746,3.022,0.035,0.808,0.060,0.150,0.028,0.212,0.221,2.871,0.260,0.461,1.781,1.450,0.434,6.393,3.546,0.242,0.000,0.000,0.089,2.003,7.487,16.082
22752,31/12/2010,31/03/2011,31/07/2011,19.174,65.635,9.425,3.022,0.035,0.808,0.060,0.150,0.028,0.212,0.221,2.871,0.260,0.461,1.781,1.450,0.434,6.393,3.546,0.242,0.000,0.000,0.089,1.937,7.241,15.553
22752,31/12/2010,30/06/2011,31/08/2011,17.604,35.973,9.525,1.680,0.061,0.804,0.068,0.155,0.051,0.217,0.221,2.896,0.268,0.461,1.867,1.507,0.441,6.044,4.037,0.233,0.000,0.000,0.074,1.837,3.969,7.924
22752,31/12/2010,30/06/2011,30/09/2011,17.394,35.543,9.412,1.680,0.061,0.804,0.068,0.155,0.051,0.217,0.221,2.896,0.268,0.461,1.867,1.507,0.441,6.044,4.037,0.233,0.000,0.000,0.074,1.815,3.921,7.829
22752,31/12/2010,30/06/2011,31/10/2011,18.351,37.500,9.930,1.680,0.061,0.804,0.068,0.155,0.051,0.217,0.221,2.896,0.268,0.461,1.867,1.507,0.441,6.044,4.037,0.233,0.000,0.000,0.074,1.915,4.137,9.191
22752,31/12/2010,30/09/2011,30/11/2011,17.024,26.287,8.587,1.142,0.088,0.799,0.106,0.160,0.074,0.222,0.221,2.915,0.276,0.460,1.988,1.575,0.451,5.998,4.195,0.221,0.000,0.000,0.079,1.976,2.724,5.715
22752,31/12/2010,30/09/2011,31/12/2011,17.952,27.721,9.056,1.142,0.088,0.799,0.106,0.160,0.074,0.222,0.221,2.915,0.276,0.460,1.988,1.575,0.451,5.998,4.195,0.221,0.000,0.000,0.079,2.084,2.873,6.026
22752,31/12/2010,30/09/2011,31/01/2012,18.224,28.140,9.192,1.142,0.088,0.799,0.106,0.160,0.074,0.222,0.221,2.915,0.276,0.460,1.988,1.575,0.451,5.998,4.195,0.221,0.000,0.000,0.079,2.115,2.831,6.157
22752,31/12/2011,31/12/2011,29/02/2012,16.038,18.896,9.383,0.770,0.131,0.806,0.153,0.165,0.103,0.222,0.257,2.957,0.258,0.458,2.043,1.535,0.456,6.158,4.063,0.176,0.000,0.000,0.058,1.932,17.810,5.220
22752,31/12/2011,31/12/2011,31/03/2012,16.134,19.010,9.440,0.770,0.131,0.806,0.153,0.165,0.103,0.222,0.257,2.957,0.258,0.458,2.043,1.535,0.456,6.158,4.063,0.176,0.000,0.000,0.058,1.944,20.209,5.355
22752,31/12/2011,31/12/2011,30/04/2012,16.487,19.426,9.642,0.770,0.131,0.806,0.153,0.165,0.103,0.222,0.257,2.957,0.258,0.458,2.043,1.535,0.456,6.158,4.063,0.176,0.000,0.000,0.058,1.985,18.945,4.905
22752,31/12/2011,31/03/2012,31/05/2012,14.972,16.702,8.919,0.707,0.145,0.807,0.168,0.167,0.124,0.220,0.257,2.957,0.276,0.457,2.056,1.484,0.455,5.738,4.145,0.170,0.000,0.000,0.055,2.084,13.697,4.294
22752,31/12/2011,31/03/2012,30/06/2012,16.633,18.556,9.908,0.707,0.145,0.807,0.168,0.167,0.124,0.220,0.257,2.957,0.276,0.457,2.056,1.484,0.455,5.738,4.145,0.170,0.000,0.000,0.055,2.315,15.474,4.770
22752,31/12/2011,31/03/2012,31/07/2012,17.598,19.631,10.483,0.707,0.145,0.807,0.168,0.167,0.124,0.220,0.257,2.957,0.276,0.457,2.056,1.484,0.455,5.738,4.145,0.170,0.000,0.000,0.055,2.449,14.802,5.408
22752,31/12/2011,30/06/2012,31/08/2012,16.369,19.658,10.177,0.746,0.139,0.809,0.189,0.170,0.119,0.219,0.257,2.987,0.273,0.457,2.069,1.476,0.458,5.813,4.230,0.174,0.000,0.000,0.058,2.376,18.308,4.669
22752,31/12/2011,30/06/2012,30/09/2012,17.146,20.591,10.660,0.746,0.139,0.809,0.189,0.170,0.119,0.219,0.257,2.987,0.273,0.457,2.069,1.476,0.458,5.813,4.230,0.174,0.000,0.000,0.058,2.488,18.194,4.856
22752,31/12/2011,30/06/2012,31/10/2012,17.350,20.836,10.786,0.746,0.139,0.809,0.189,0.170,0.119,0.219,0.257,2.987,0.273,0.457,2.069,1.476,0.458,5.813,4.230,0.174,0.000,0.000,0.058,2.518,17.036,4.768
22752,31/12/2011,30/09/2012,30/11/2012,16.654,20.136,11.766,0.757,0.142,0.807,0.188,0.169,0.120,0.223,0.257,2.997,0.281,0.455,2.134,1.441,0.453,5.781,4.678,0.175,0.000,0.000,0.044,2.416,17.135,5.820
22752,31/12/2011,30/09/2012,31/12/2012,15.391,18.609,10.874,0.757,0.142,0.807,0.188,0.169,0.120,0.223,0.257,2.997,0.281,0.455,2.134,1.441,0.453,5.781,4.678,0.175,0.000,0.000,0.044,2.233,18.566,5.656
22752,31/12/2011,30/09/2012,31/01/2013,16.259,19.659,11.487,0.757,0.142,0.807,0.188,0.169,0.120,0.223,0.257,2.997,0.281,0.455,2.134,1.441,0.453,5.781,4.678,0.175,0.000,0.000,0.044,2.359,21.319,6.261
22752,31/12/2012,31/12/2012,28/02/2013,17.092,21.365,12.886,0.839,0.130,0.802,0.185,0.165,0.104,0.235,0.198,3.161,0.277,0.477,1.900,1.467,0.447,5.933,4.584,0.173,0.059,0.000,0.036,2.198,-5.101,7.769
22752,31/12/2012,31/12/2012,31/03/2013,17.680,22.100,13.330,0.839,0.130,0.802,0.185,0.165,0.104,0.235,0.198,3.161,0.277,0.477,1.900,1.467,0.447,5.933,4.584,0.173,0.059,0.000,0.036,2.273,-4.443,8.095
22752,31/12/2012,31/12/2012,30/04/2013,18.800,23.500,14.150,0.839,0.130,0.802,0.185,0.165,0.104,0.235,0.198,3.161,0.277,0.477,1.900,1.467,0.447,5.933,4.584,0.173,0.059,0.000,0.036,2.413,-4.725,7.581
22752,31/12/2012,31/03/2013,31/05/2013,19.378,23.827,13.813,0.874,0.130,0.795,0.168,0.154,0.107,0.230,0.198,3.102,0.292,0.465,2.038,1.440,0.436,5.823,5.411,0.178,0.059,0.000,0.040,2.659,-2.936,8.509
22752,31/12/2012,31/03/2013,30/06/2013,19.274,23.699,13.739,0.874,0.130,0.795,0.168,0.154,0.107,0.230,0.198,3.102,0.292,0.465,2.038,1.440,0.436,5.823,5.411,0.178,0.059,0.000,0.040,2.645,-2.829,7.796
22752,31/12/2012,31/03/2013,31/07/2013,19.988,24.577,14.248,0.874,0.130,0.795,0.168,0.154,0.107,0.230,0.198,3.102,0.292,0.465,2.038,1.440,0.436,5.823,5.411,0.178,0.059,0.000,0.040,2.743,-2.845,8.111
22752,31/12/2012,30/06/2013,31/08/2013,21.495,28.149,14.375,1.035,0.114,0.790,0.141,0.145,0.092,0.257,0.198,3.251,0.337,0.484,2.015,1.408,0.422,5.726,5.043,0.181,0.059,0.000,0.042,2.913,-3.163,9.808
22752,31/12/2012,30/06/2013,30/09/2013,21.640,28.339,14.472,1.035,0.114,0.790,0.141,0.145,0.092,0.257,0.198,3.251,0.337,0.484,2.015,1.408,0.422,5.726,5.043,0.181,0.059,0.000,0.042,2.933,-3.184,10.380
22752,31/12/2012,30/06/2013,31/10/2013,20.495,26.839,13.706,1.035,0.114,0.790,0.141,0.145,0.092,0.257,0.198,3.251,0.337,0.484,2.015,1.408,0.422,5.726,5.043,0.181,0.059,0.000,0.042,2.778,-2.929,9.689
22752,31/12/2012,30/09/2013,30/11/2013,23.394,33.220,13.950,1.169,0.102,0.788,0.127,0.144,0.084,0.278,0.198,3.413,0.375,0.504,1.964,1.407,0.418,5.737,4.412,0.178,0.059,0.000,0.056,3.070,-3.845,14.964
22752,31/12/2012,30/09/2013,31/12/2013,23.498,33.367,14.012,1.169,0.102,0.788,0.127,0.144,0.084,0.278,0.198,3.413,0.375,0.504,1.964,1.407,0.418,5.737,4.412,0.178,0.059,0.000,0.056,3.084,-3.983,14.320
22752,31/12/2012,30/09/2013,31/01/2014,24.869,35.313,14.829,1.169,0.102,0.788,0.127,0.144,0.084,0.278,0.198,3.413,0.375,0.504,1.964,1.407,0.418,5.737,4.412,0.178,0.059,0.000,0.056,3.264,-4.216,16.816
